date,strategy,cost_bps,transaction_cost
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,6.9044636419600604e-06
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.3808927283920121e-05
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.45223182098003e-05
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.085240578559662e-05
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,4.170481157119324e-05
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00010426202892798308
2022-08-01,Maximum Sharpe,0.0,0.0
2022-08-01,Maximum Sharpe,5.0,7.661989360144244e-06
2022-08-01,Maximum Sharpe,10.0,1.5323978720288488e-05
2022-08-01,Maximum Sharpe,25.0,3.830994680072122e-05
2022-08-01,Equal Weight,0.0,0.0
2022-08-01,Equal Weight,5.0,0.0
2022-08-01,Equal Weight,10.0,0.0
2022-08-01,Equal Weight,25.0,0.0
2022-08-01,Minimum Variance,0.0,0.0
2022-08-01,Minimum Variance,5.0,3.3000464070648265e-06
2022-08-01,Minimum Variance,10.0,6.600092814129653e-06
2022-08-01,Minimum Variance,25.0,1.6500232035324133e-05
2022-08-01,SPY,0.0,0.0
2022-08-01,SPY,5.0,0.0
2022-08-01,SPY,10.0,0.0
2022-08-01,SPY,25.0,0.0
2022-08-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2022-08-01,Shrunk Max Sharpe λ=0.25,5.0,1.7803102838573654e-05
2022-08-01,Shrunk Max Sharpe λ=0.25,10.0,3.560620567714731e-05
2022-08-01,Shrunk Max Sharpe λ=0.25,25.0,8.901551419286827e-05
2022-08-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2022-08-01,Shrunk Max Sharpe λ=0.50,5.0,2.5795556252190603e-05
2022-08-01,Shrunk Max Sharpe λ=0.50,10.0,5.1591112504381206e-05
2022-08-01,Shrunk Max Sharpe λ=0.50,25.0,0.00012897778126095302
2022-08-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2022-08-01,Shrunk Max Sharpe λ=0.75,5.0,2.736000343928846e-05
2022-08-01,Shrunk Max Sharpe λ=0.75,10.0,5.472000687857692e-05
2022-08-01,Shrunk Max Sharpe λ=0.75,25.0,0.00013680001719644231
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,5.0,8.981265807882002e-19
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.7962531615764004e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,25.0,4.490632903941001e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,5.0,1.051242426441945e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,10.0,2.10248485288389e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,25.0,5.256212132209726e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.934352843515399e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,10.0,7.868705687030798e-18
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.9671764217576992e-17
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.0617198487153071e-17
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.1234396974306142e-17
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,5.308599243576536e-17
2022-09-01,Maximum Sharpe,0.0,0.0
2022-09-01,Maximum Sharpe,5.0,4.7770349601144324e-05
2022-09-01,Maximum Sharpe,10.0,9.554069920228865e-05
2022-09-01,Maximum Sharpe,25.0,0.00023885174800572162
2022-09-01,Equal Weight,0.0,0.0
2022-09-01,Equal Weight,5.0,0.0
2022-09-01,Equal Weight,10.0,0.0
2022-09-01,Equal Weight,25.0,0.0
2022-09-01,Minimum Variance,0.0,0.0
2022-09-01,Minimum Variance,5.0,9.003987698008202e-06
2022-09-01,Minimum Variance,10.0,1.8007975396016403e-05
2022-09-01,Minimum Variance,25.0,4.501993849004101e-05
2022-09-01,SPY,0.0,0.0
2022-09-01,SPY,5.0,0.0
2022-09-01,SPY,10.0,0.0
2022-09-01,SPY,25.0,0.0
2022-09-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2022-09-01,Shrunk Max Sharpe λ=0.25,5.0,0.00010000000000000045
2022-09-01,Shrunk Max Sharpe λ=0.25,10.0,0.0002000000000000009
2022-09-01,Shrunk Max Sharpe λ=0.25,25.0,0.0005000000000000023
2022-09-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2022-09-01,Shrunk Max Sharpe λ=0.50,5.0,8.382393190361284e-05
2022-09-01,Shrunk Max Sharpe λ=0.50,10.0,0.0001676478638072257
2022-09-01,Shrunk Max Sharpe λ=0.50,25.0,0.0004191196595180642
2022-09-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2022-09-01,Shrunk Max Sharpe λ=0.75,5.0,6.707100359365747e-05
2022-09-01,Shrunk Max Sharpe λ=0.75,10.0,0.00013414200718731494
2022-09-01,Shrunk Max Sharpe λ=0.75,25.0,0.00033535501796828736
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,5.0,4.979687567427909e-05
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,10.0,9.959375134855818e-05
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00024898437837139547
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,5.0,4.543691044973461e-05
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,10.0,9.087382089946922e-05
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.00022718455224867305
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,5.0,7.710026544364412e-05
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00015420053088728824
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0003855013272182206
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,5.4648499923638364e-05
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00010929699984727673
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0002732424996181918
2022-11-01,Maximum Sharpe,0.0,0.0
2022-11-01,Maximum Sharpe,5.0,8.052872457524991e-06
2022-11-01,Maximum Sharpe,10.0,1.6105744915049982e-05
2022-11-01,Maximum Sharpe,25.0,4.0264362287624955e-05
2022-11-01,Equal Weight,0.0,0.0
2022-11-01,Equal Weight,5.0,0.0
2022-11-01,Equal Weight,10.0,0.0
2022-11-01,Equal Weight,25.0,0.0
2022-11-01,Minimum Variance,0.0,0.0
2022-11-01,Minimum Variance,5.0,2.400024682800648e-05
2022-11-01,Minimum Variance,10.0,4.800049365601296e-05
2022-11-01,Minimum Variance,25.0,0.0001200012341400324
2022-11-01,SPY,0.0,0.0
2022-11-01,SPY,5.0,0.0
2022-11-01,SPY,10.0,0.0
2022-11-01,SPY,25.0,0.0
2022-11-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2022-11-01,Shrunk Max Sharpe λ=0.25,5.0,5.000000000000032e-05
2022-11-01,Shrunk Max Sharpe λ=0.25,10.0,0.00010000000000000064
2022-11-01,Shrunk Max Sharpe λ=0.25,25.0,0.00025000000000000163
2022-11-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2022-11-01,Shrunk Max Sharpe λ=0.50,5.0,0.00010142643554836953
2022-11-01,Shrunk Max Sharpe λ=0.50,10.0,0.00020285287109673907
2022-11-01,Shrunk Max Sharpe λ=0.50,25.0,0.0005071321777418476
2022-11-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2022-11-01,Shrunk Max Sharpe λ=0.75,5.0,0.00018570731335441345
2022-11-01,Shrunk Max Sharpe λ=0.75,10.0,0.0003714146267088269
2022-11-01,Shrunk Max Sharpe λ=0.75,25.0,0.0009285365667720673
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.3141207482325928e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,10.0,2.6282414964651857e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,25.0,6.570603741162965e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.9614783516323115e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,10.0,7.922956703264623e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0001980739175816156
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.2312667817004156e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,10.0,4.462533563400831e-05
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00011156333908502078
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,8.909772050198608e-05
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00017819544100397216
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0004454886025099304
2022-12-01,Maximum Sharpe,0.0,0.0
2022-12-01,Maximum Sharpe,5.0,2.1954263209120483e-19
2022-12-01,Maximum Sharpe,10.0,4.3908526418240965e-19
2022-12-01,Maximum Sharpe,25.0,1.097713160456024e-18
2022-12-01,Equal Weight,0.0,0.0
2022-12-01,Equal Weight,5.0,0.0
2022-12-01,Equal Weight,10.0,0.0
2022-12-01,Equal Weight,25.0,0.0
2022-12-01,Minimum Variance,0.0,0.0
2022-12-01,Minimum Variance,5.0,1.0839169443958428e-05
2022-12-01,Minimum Variance,10.0,2.1678338887916855e-05
2022-12-01,Minimum Variance,25.0,5.419584721979214e-05
2022-12-01,SPY,0.0,0.0
2022-12-01,SPY,5.0,0.0
2022-12-01,SPY,10.0,0.0
2022-12-01,SPY,25.0,0.0
2022-12-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2022-12-01,Shrunk Max Sharpe λ=0.25,5.0,4.999999999999975e-05
2022-12-01,Shrunk Max Sharpe λ=0.25,10.0,9.99999999999995e-05
2022-12-01,Shrunk Max Sharpe λ=0.25,25.0,0.00024999999999999876
2022-12-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2022-12-01,Shrunk Max Sharpe λ=0.50,5.0,4.9999999999999935e-05
2022-12-01,Shrunk Max Sharpe λ=0.50,10.0,9.999999999999987e-05
2022-12-01,Shrunk Max Sharpe λ=0.50,25.0,0.0002499999999999997
2022-12-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2022-12-01,Shrunk Max Sharpe λ=0.75,5.0,0.00017059603667973853
2022-12-01,Shrunk Max Sharpe λ=0.75,10.0,0.00034119207335947706
2022-12-01,Shrunk Max Sharpe λ=0.75,25.0,0.0008529801833986926
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,5.0,5.085496637821372e-19
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.0170993275642745e-18
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,25.0,2.5427483189106862e-18
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.986359495757964e-19
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,10.0,7.972718991515928e-19
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.993179747878982e-18
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,5.0,5.172641278160996e-19
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.0345282556321992e-18
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.586320639080498e-18
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,5.500735262984786e-19
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,1.1001470525969573e-18
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,2.750367631492393e-18
2023-02-01,Maximum Sharpe,0.0,0.0
2023-02-01,Maximum Sharpe,5.0,2.1658104505727634e-19
2023-02-01,Maximum Sharpe,10.0,4.3316209011455267e-19
2023-02-01,Maximum Sharpe,25.0,1.0829052252863816e-18
2023-02-01,Equal Weight,0.0,0.0
2023-02-01,Equal Weight,5.0,0.0
2023-02-01,Equal Weight,10.0,0.0
2023-02-01,Equal Weight,25.0,0.0
2023-02-01,Minimum Variance,0.0,0.0
2023-02-01,Minimum Variance,5.0,1.2631631363731446e-05
2023-02-01,Minimum Variance,10.0,2.526326272746289e-05
2023-02-01,Minimum Variance,25.0,6.315815681865723e-05
2023-02-01,SPY,0.0,0.0
2023-02-01,SPY,5.0,0.0
2023-02-01,SPY,10.0,0.0
2023-02-01,SPY,25.0,0.0
2023-02-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-02-01,Shrunk Max Sharpe λ=0.25,5.0,4.9999999999999704e-05
2023-02-01,Shrunk Max Sharpe λ=0.25,10.0,9.999999999999941e-05
2023-02-01,Shrunk Max Sharpe λ=0.25,25.0,0.00024999999999999854
2023-02-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-02-01,Shrunk Max Sharpe λ=0.50,5.0,9.715185252775194e-06
2023-02-01,Shrunk Max Sharpe λ=0.50,10.0,1.943037050555039e-05
2023-02-01,Shrunk Max Sharpe λ=0.50,25.0,4.857592626387597e-05
2023-02-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-02-01,Shrunk Max Sharpe λ=0.75,5.0,4.3276402206712546e-05
2023-02-01,Shrunk Max Sharpe λ=0.75,10.0,8.655280441342509e-05
2023-02-01,Shrunk Max Sharpe λ=0.75,25.0,0.00021638201103356275
2023-02-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-02-01,Turnover-Aware Max Sharpe γ=0.05,5.0,4.0171431739966476e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.05,10.0,8.034286347993295e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.05,25.0,2.008571586998324e-18
2023-02-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-02-01,Turnover-Aware Max Sharpe γ=0.10,5.0,4.958155588479199e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.10,10.0,9.916311176958398e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.10,25.0,2.4790777942395994e-18
2023-02-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-02-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.637264347457399e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.25,10.0,9.274528694914798e-19
2023-02-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.3186321737286993e-18
2023-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.258664175830427e-19
2023-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,4.517328351660854e-19
2023-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,1.1293320879152135e-18
2023-03-01,Maximum Sharpe,0.0,0.0
2023-03-01,Maximum Sharpe,5.0,2.639990910754021e-19
2023-03-01,Maximum Sharpe,10.0,5.279981821508042e-19
2023-03-01,Maximum Sharpe,25.0,1.3199954553770107e-18
2023-03-01,Equal Weight,0.0,0.0
2023-03-01,Equal Weight,5.0,0.0
2023-03-01,Equal Weight,10.0,0.0
2023-03-01,Equal Weight,25.0,0.0
2023-03-01,Minimum Variance,0.0,0.0
2023-03-01,Minimum Variance,5.0,5.6767035067746735e-06
2023-03-01,Minimum Variance,10.0,1.1353407013549347e-05
2023-03-01,Minimum Variance,25.0,2.8383517533873367e-05
2023-03-01,SPY,0.0,0.0
2023-03-01,SPY,5.0,0.0
2023-03-01,SPY,10.0,0.0
2023-03-01,SPY,25.0,0.0
2023-03-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-03-01,Shrunk Max Sharpe λ=0.25,5.0,2.378891428812661e-19
2023-03-01,Shrunk Max Sharpe λ=0.25,10.0,4.757782857625322e-19
2023-03-01,Shrunk Max Sharpe λ=0.25,25.0,1.1894457144063306e-18
2023-03-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-03-01,Shrunk Max Sharpe λ=0.50,5.0,5.971518525277519e-05
2023-03-01,Shrunk Max Sharpe λ=0.50,10.0,0.00011943037050555038
2023-03-01,Shrunk Max Sharpe λ=0.50,25.0,0.00029857592626387596
2023-03-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-03-01,Shrunk Max Sharpe λ=0.75,5.0,5.000000000000115e-05
2023-03-01,Shrunk Max Sharpe λ=0.75,10.0,0.0001000000000000023
2023-03-01,Shrunk Max Sharpe λ=0.75,25.0,0.00025000000000000575
2023-03-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-03-01,Turnover-Aware Max Sharpe γ=0.05,5.0,2.6178256335400815e-19
2023-03-01,Turnover-Aware Max Sharpe γ=0.05,10.0,5.235651267080163e-19
2023-03-01,Turnover-Aware Max Sharpe γ=0.05,25.0,1.308912816770041e-18
2023-03-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-03-01,Turnover-Aware Max Sharpe γ=0.10,5.0,2.1859338183450454e-19
2023-03-01,Turnover-Aware Max Sharpe γ=0.10,10.0,4.371867636690091e-19
2023-03-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.0929669091725225e-18
2023-03-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-03-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.815139766686837e-05
2023-03-01,Turnover-Aware Max Sharpe γ=0.25,10.0,5.630279533373674e-05
2023-03-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00014075698833434185
2023-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.3675602302933247e-19
2023-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.7351204605866493e-19
2023-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,6.837801151466622e-19
2023-05-01,Maximum Sharpe,0.0,0.0
2023-05-01,Maximum Sharpe,5.0,0.00015000000000000018
2023-05-01,Maximum Sharpe,10.0,0.00030000000000000035
2023-05-01,Maximum Sharpe,25.0,0.0007500000000000008
2023-05-01,Equal Weight,0.0,0.0
2023-05-01,Equal Weight,5.0,0.0
2023-05-01,Equal Weight,10.0,0.0
2023-05-01,Equal Weight,25.0,0.0
2023-05-01,Minimum Variance,0.0,0.0
2023-05-01,Minimum Variance,5.0,3.8298485499467206e-05
2023-05-01,Minimum Variance,10.0,7.659697099893441e-05
2023-05-01,Minimum Variance,25.0,0.00019149242749733604
2023-05-01,SPY,0.0,0.0
2023-05-01,SPY,5.0,0.0
2023-05-01,SPY,10.0,0.0
2023-05-01,SPY,25.0,0.0
2023-05-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-05-01,Shrunk Max Sharpe λ=0.25,5.0,0.00014802477692055563
2023-05-01,Shrunk Max Sharpe λ=0.25,10.0,0.00029604955384111126
2023-05-01,Shrunk Max Sharpe λ=0.25,25.0,0.0007401238846027782
2023-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-05-01,Shrunk Max Sharpe λ=0.50,5.0,0.00014999999999999985
2023-05-01,Shrunk Max Sharpe λ=0.50,10.0,0.0002999999999999997
2023-05-01,Shrunk Max Sharpe λ=0.50,25.0,0.0007499999999999993
2023-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-05-01,Shrunk Max Sharpe λ=0.75,5.0,7.282962919097347e-05
2023-05-01,Shrunk Max Sharpe λ=0.75,10.0,0.00014565925838194694
2023-05-01,Shrunk Max Sharpe λ=0.75,25.0,0.00036414814595486734
2023-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.00010223898237455785
2023-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0002044779647491157
2023-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0005111949118727893
2023-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,5.1012208590632985e-05
2023-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.00010202441718126597
2023-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0002550610429531649
2023-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.581737513383136e-19
2023-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,5.163475026766272e-19
2023-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.290868756691568e-18
2023-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,6.968350408190917e-05
2023-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00013936700816381833
2023-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00034841752040954587
2023-06-01,Maximum Sharpe,0.0,0.0
2023-06-01,Maximum Sharpe,5.0,9.135952302209489e-05
2023-06-01,Maximum Sharpe,10.0,0.00018271904604418978
2023-06-01,Maximum Sharpe,25.0,0.0004567976151104745
2023-06-01,Equal Weight,0.0,0.0
2023-06-01,Equal Weight,5.0,0.0
2023-06-01,Equal Weight,10.0,0.0
2023-06-01,Equal Weight,25.0,0.0
2023-06-01,Minimum Variance,0.0,0.0
2023-06-01,Minimum Variance,5.0,3.7834636328567934e-06
2023-06-01,Minimum Variance,10.0,7.566927265713587e-06
2023-06-01,Minimum Variance,25.0,1.8917318164283966e-05
2023-06-01,SPY,0.0,0.0
2023-06-01,SPY,5.0,0.0
2023-06-01,SPY,10.0,0.0
2023-06-01,SPY,25.0,0.0
2023-06-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-06-01,Shrunk Max Sharpe λ=0.25,5.0,9.802477692055569e-05
2023-06-01,Shrunk Max Sharpe λ=0.25,10.0,0.00019604955384111138
2023-06-01,Shrunk Max Sharpe λ=0.25,25.0,0.0004901238846027784
2023-06-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-06-01,Shrunk Max Sharpe λ=0.50,5.0,0.00010000000000000005
2023-06-01,Shrunk Max Sharpe λ=0.50,10.0,0.0002000000000000001
2023-06-01,Shrunk Max Sharpe λ=0.50,25.0,0.0005000000000000002
2023-06-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-06-01,Shrunk Max Sharpe λ=0.75,5.0,7.234038722020433e-05
2023-06-01,Shrunk Max Sharpe λ=0.75,10.0,0.00014468077444040867
2023-06-01,Shrunk Max Sharpe λ=0.75,25.0,0.00036170193610102165
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.3972856087534866e-05
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,10.0,6.794571217506973e-05
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00016986428043767432
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.010309451688135e-19
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.402061890337627e-18
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.505154725844067e-18
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.8595848811912407e-19
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,10.0,7.719169762382481e-19
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.9297924405956204e-18
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.110862358833998e-19
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.221724717667996e-19
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,5.554311794169991e-19
2023-08-01,Maximum Sharpe,0.0,0.0
2023-08-01,Maximum Sharpe,5.0,0.00014135952302209452
2023-08-01,Maximum Sharpe,10.0,0.00028271904604418904
2023-08-01,Maximum Sharpe,25.0,0.0007067976151104725
2023-08-01,Equal Weight,0.0,0.0
2023-08-01,Equal Weight,5.0,0.0
2023-08-01,Equal Weight,10.0,0.0
2023-08-01,Equal Weight,25.0,0.0
2023-08-01,Minimum Variance,0.0,0.0
2023-08-01,Minimum Variance,5.0,1.127994463634347e-05
2023-08-01,Minimum Variance,10.0,2.255988927268694e-05
2023-08-01,Minimum Variance,25.0,5.639972318171735e-05
2023-08-01,SPY,0.0,0.0
2023-08-01,SPY,5.0,0.0
2023-08-01,SPY,10.0,0.0
2023-08-01,SPY,25.0,0.0
2023-08-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-08-01,Shrunk Max Sharpe λ=0.25,5.0,0.00014999999999999996
2023-08-01,Shrunk Max Sharpe λ=0.25,10.0,0.0002999999999999999
2023-08-01,Shrunk Max Sharpe λ=0.25,25.0,0.0007499999999999998
2023-08-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-08-01,Shrunk Max Sharpe λ=0.50,5.0,0.00015000000000000001
2023-08-01,Shrunk Max Sharpe λ=0.50,10.0,0.00030000000000000003
2023-08-01,Shrunk Max Sharpe λ=0.50,25.0,0.0007500000000000001
2023-08-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-08-01,Shrunk Max Sharpe λ=0.75,5.0,9.621102718841881e-05
2023-08-01,Shrunk Max Sharpe λ=0.75,10.0,0.00019242205437683762
2023-08-01,Shrunk Max Sharpe λ=0.75,25.0,0.0004810551359420941
2023-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-08-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.00013173387371297698
2023-08-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.00026346774742595395
2023-08-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.000658669368564885
2023-08-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-08-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.00012143344717002998
